Codes,Picture,Family,Gruppo Prodotto,Product Name,Description EN,Description IT,Description ES,Description DE,Description FR,Description PT,EAN,Launch Date,"BOM without labor cost 
(lotti da 500 pz)",Purchases shipp. and cust.,"Labour Cost 
(24 €/h)",Production Cost,% Annual Fail rate,1 year backend cost,% Markup,Radice,1-PHASE,3-PHASE,TYPE 1,TYPE 2,CABLE 5 m,CABLE 7 m,SOCKET,ISO 15-118,LCD screen,RFID,RCBO (P),POP + SPD,MID,SCHUKO ,Status
DS05FR32TMP,,AC Chargers,Dazebox Pro,Dazebox SK Pro,"Dazebox Pro S trifase 32 A, 22,2 kW, presa tipo 2 con shutter, display LCD 4,3'' a colori, ISO 15118-20 V2G ready, connettività Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, lettore RFID, protezione magnetotermica differenziale integrata, bobina di sgancio integrata, Misuratore MID, cover bianca, cover bianca",,,,,,,,"€ 390,40","€ 4,30","€ 25,10","€ 419,80","1,0%","€ 3,00","34,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DK05IT32T5MP,,AC Chargers,Dazebox Pro,Dazebox TK Pro,"Dazebox Share TK trifase 32 A, 22,2 kW, cavo 5 m spiralato tipo 2 con porta connettore, display LCD 4,3'' a colori, ISO 15118-20 V2G ready, connettività Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, lettore RFID, protezione magnetotermica differenziale integrata, bobina di sgancio integrata, misuratore MID, cover bianca",,,,,,,,"€ 399,68","€ 4,30","€ 25,10","€ 429,08","1,0%","€ 3,00","34,0%",Italy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT02ES32M5C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T monofásico 32 A, 7,4 kW, cable de 5 m tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado.",,,,,,8054320763055,October 2024,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Inactive
DT02ES32M7C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T monofásico 32 A, 7,4 kW, cable de 7 m tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado.",,,,,,8054320763086,October 2024,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Inactive
DT02ES32T5C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T trifásico 32 A, 22,2 kW, cable de 5 m tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado.",,,,,,8054320762539,October 2024,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Inactive
DT02ES32T7C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T trifásico 32 A, 22,2 kW, cable de 7 m tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado.",,,,,,8054320763093,October 2024,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Inactive
DS02ES32MC,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S monofásico 32 A, 7,4 kW, toma tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado",,,,,,8054320763109,October 2024,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Inactive
DS02ES32TC,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S trifásico 32 A, 22,2 kW, toma tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado",,,,,,8054320763116,October 2024,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Inactive
DS02ES32MM,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S monofásico 32 A, 7,4 kW, toma tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, medidor MID",,,,,,8054320763123,October 2024,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Inactive
DS02ES32TM,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S trifásico 32 A, 22,2 kW, toma tipo 2, display monocromatico, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, medidor MID",,,,,,8054320763130,October 2024,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Inactive
DT04ES32M5C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T monofásico 32 A, 7,4 kW, cable de 5 m tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","37,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT04ES32M7C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T monofásico 32 A, 7,4 kW, cable de 7 m tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","37,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT04ES32T5C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T trifásico 32 A, 22,2 kW, cable de 5 m tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","35,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT04ES32T7C,,AC Chargers,Dazebox Share,Dazebox Share T,"Dazebox Share T trifásico 32 A, 22,2 kW, cable de 7 m tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 3,42","€ 17,10",#REF!,"1,0%","€ 3,00","35,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS04ES32MC,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S monofásico 32 A, 7,4 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","35,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS04ES32TC,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S trifásico 32 A, 22,2 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","33,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS04ES32MM,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S monofásico 32 A, 7,4 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, medidor MID, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","35,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS04ES32TM,,AC Chargers,Dazebox Share,Dazebox Share S,"Dazebox Share S trifásico 32 A, 22,2 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, medidor MID, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 17,10",#REF!,"1,0%","€ 3,00","33,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DK04ES32M5CR,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK monofásico 32 A, 7,4 kW, cable de 5 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,,,8054320763147,November 2024,#REF!,"€ 3,42","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DK04ES32M7CR,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK monofásico 32 A, 7,4 kW, cable de 7 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,,,8054320763154,November 2024,#REF!,"€ 3,42","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DK04ES32T5CR,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK trifásico 32 A, 22,2 kW, cable de 5 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,,,8054320763161,November 2024,#REF!,"€ 3,42","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DK04ES32T7CR,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK trifásico 32 A, 22,2 kW, cable de 7 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado",,,,,,8054320763178,November 2024,#REF!,"€ 3,42","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DK04ES32MCR5S,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK monofásico 32 A, 7,4 kW, cable en espiral extensible hasta 5 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 25,10",#REF!,"1,0%","€ 3,00","31,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DK04ES32TCR5S,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK trifásico 32 A, 22,2 kW, cable en espiral extensible hasta 5 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 25,10",#REF!,"1,0%","€ 3,00","31,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DK04ES32M5MR,,AC Chargers,Dazebox Share,Dazebox Share TK,"DazeboxT K Share monofásico 32 A, 7,4 kW, cable de 5 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, medidor MID",,,,,,8054320763185,November 2024,#REF!,"€ 3,42","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Inactive
DK04ES32M7MR,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox Share TK monofásico 32 A, 7,4 kW, cable de 7 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, medidor MID",,,,,,8054320763192,November 2024,#REF!,"€ 3,42","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Inactive
DK04ES32MMR5S,,AC Chargers,Dazebox Share,Dazebox Share TK,"Dazebox TS Share monofásico 32 A, 7,4 kW, cable en espiral extensible hasta 5 m tipo 2 con soporte integrado, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, medidor MID, carcasa blanca",,,,,,,January 2026,#REF!,"€ 4,30","€ 25,10",#REF!,"1,0%","€ 3,00","31,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS04ES32MCR,,AC Chargers,Dazebox Share,Dazebox Share SK,"Dazebox Share SK monofásico 32 A, 7,4 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,,,,8054320763208,January 2026,#REF!,"€ 4,30","€ 25,10",#REF!,"1,0%","€ 3,00","36,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DS04ES32TCR,,AC Chargers,Dazebox Share,Dazebox Share SK,"Dazebox Share SK trifásico 32 A, 22,2 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, carcasa blanca",,,,,,8054320763215,January 2026,#REF!,"€ 4,30","€ 25,10",#REF!,"1,0%","€ 3,00","34,0%",Spain,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Inactive
DS04ES32MMR,,AC Chargers,Dazebox Share,Dazebox Share SK,"Dazebox Share SK monofásico 32 A, 7,4 kW, toma tipo 2, display monocromatico, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, protección magnetotérmica diferencial y de sobretensión permanente y transitoria integradas, rearme automático del contador integrado, medidor MID, carcasa blanca",,,,,,8054320763222,January 2026,#REF!,"€ 4,30","€ 25,10",#REF!,"1,0%","€ 3,00","36,0%",Spain,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Inactive
DT05ES32M5C,,AC Chargers,Dazebox Pro,Dazebox Pro T,"Dazebox Pro T monofásico 32 A, 7,4 kW, cable de 5 m tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,TBD,#REF!,"€ 3,42","€ 13,10",#REF!,"1,0%","€ 3,00","38,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT05ES32M7C,,AC Chargers,Dazebox Pro,Dazebox Pro T,"Dazebox Pro T monofásico 32 A, 7,4 kW, cable de 7 m tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,TBD,#REF!,"€ 3,42","€ 13,10",#REF!,"1,0%","€ 3,00","38,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT05ES32T5C,,AC Chargers,Dazebox Pro,Dazebox Pro T,"Dazebox Pro T trifásico 32 A, 22,2 kW, cable de 5 m tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,TBD,#REF!,"€ 3,42","€ 13,10",#REF!,"1,0%","€ 3,00","36,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DT05ES32T7C,,AC Chargers,Dazebox Pro,Dazebox Pro T,"Dazebox Pro T trifásico 32 A, 22,2 kW, cable de 7 m tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,TBD,#REF!,"€ 3,42","€ 13,10",#REF!,"1,0%","€ 3,00","36,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS05ES32MC,,AC Chargers,Dazebox Pro,Dazebox Pro S,"Dazebox Pro S monofásico 32 A, 7,4 kW, toma tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,TBD,#REF!,"€ 4,30","€ 13,10",#REF!,"1,0%","€ 3,00","38,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS05ES32TC,,AC Chargers,Dazebox Pro,Dazebox Pro S,"Dazebox Pro S trifásico 32 A, 22,2 kW, toma tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, carcasa blanca",,,,,,,TBD,#REF!,"€ 4,30","€ 13,10",#REF!,"1,0%","€ 3,00","36,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
DS05ES32MM,,AC Chargers,Dazebox Pro,Dazebox Pro S,"Dazebox Pro S monofásico 32 A, 7,4 kW, toma tipo 2, display LCD a color de 4,3, ISO 15118-20 V2G ready, conectividad Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, lector RFID, rearme automático del contador integrado, medidor MID, carcasa blanca",,,,,,,TBD,#REF!,"€ 4,30","€ 13,10",#REF!,"1,0%","€ 3,00","38,0%",Spain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
